speaker,gender,region,height,word,vowel,duration,F1,F2,F3,f0
cth0,male,7,187.96,ALL,AO,0.13,571.3,924.4,2544.4,94.5
cth0,male,7,187.96,YEAR,IH,0.05,401,1548.6,1877.2,98.3
cth0,male,7,187.96,DON'T,OW,0.13,472.5,869.7,2986.2,125
cth0,male,7,187.96,ASK,AE,0.15,608.5,1585.8,2332.4,116.5
cth0,male,7,187.96,ME,IY,0.11,424.5,2004.9,2518.2,100.9
cth0,male,7,187.96,CARRY,AE,0.04,496,1545.4,1872.9,115.7
cth0,male,7,187.96,RAG,AE,0.12,570.2,1672.5,2318.4,90.4
cth0,male,7,187.96,THAT,AE,0.19,757.1,1530.1,2386.7,90.3
cth0,male,7,187.96,IF,IH,0.11,425.6,1743.4,2432.7,102.6
cth0,male,7,187.96,DISOBEYED,EY,0.26,433.9,1905.7,2423.1,105.3
cth0,male,7,187.96,RESULT,AH,0.03,487.1,1089.8,2583.8,110.1
cth0,male,7,187.96,TURMOIL,ER,0.14,474.8,1146.2,1563.7,129
cth0,male,7,187.96,CHAOS,EY,0.13,479.8,1875.4,2437.4,103.9
cth0,male,7,187.96,YOU,UW,0.05,384.7,1421.8,2180.9,153.8
cth0,male,7,187.96,PEOPLE,IY,0.1,342.3,1923.8,2327.4,115.4
cth0,male,7,187.96,DON'T,OW,0.13,495.7,932.7,2562.2,110.4
cth0,male,7,187.96,HAVE,AE,0.07,625.4,1421,2357.5,97.6
cth0,male,7,187.96,ADJUSTABLE,AH,0.04,454.6,1382,2545.4,93.8
cth0,male,7,187.96,VISION,IH,0.03,373.6,1643.1,2383.9,113.2
cth0,male,7,187.96,USUALLY,UW,0.06,323.3,1443.3,2280.6,132.2
cth0,male,7,187.96,THEY,EY,0.11,372.3,1918.4,2379.4,97.6
cth0,male,7,187.96,TITTER,IH,0.07,385.7,1626.4,2403.9,127.7
cth0,male,7,187.96,AFTER,AE,0.13,706.3,1362.2,2219.7,90.9
cth0,male,7,187.96,THEY,EY,0.07,420.8,1868.7,2418.4,93
cth0,male,7,187.96,HAVE,AE,0.05,481.5,1308.5,2299.4,87.6
cth0,male,7,187.96,PASSED,AE,0.11,663.9,1415.9,2313.3,105.8
cth0,male,7,187.96,ANGORA,AO,0.08,506.7,913.9,1893.6,117.2
cth0,male,7,187.96,CATS,AE,0.13,641.2,1422.4,2266.9,93
cth0,male,7,187.96,FURRIER,ER,0.17,431.3,1124.6,1413.4,130.4
cth0,male,7,187.96,SIAMESE,IY,0.22,387.1,2224.9,2595.3,91.2
cth0,male,7,187.96,NONPROFIT,AA,0.04,651.1,1111.8,2293.3,115.5
cth0,male,7,187.96,ORGANIZATIONS,EY,0.1,439.8,1816,2491.4,103
cth0,male,7,187.96,HAVE,AE,0.04,560.5,1456.2,2479.3,0
cth0,male,7,187.96,FREQUENT,IY,0.04,748.5,1675.6,2501.8,110.4
cth0,male,7,187.96,FUND,AH,0.08,527.5,1412.7,2465.5,104.3
cth0,male,7,187.96,RAISERS,EY,0.03,422,1756.6,2480.7,87
cth0,male,7,187.96,PROOF,UW,0.04,451,1389.7,2291.9,142.4
cth0,male,7,187.96,YOU,UW,0.06,454.7,1069.2,1963.9,99.7
cth0,male,7,187.96,SEEKING,IY,0.09,340.9,2047.2,2587.8,133.9
cth0,male,7,187.96,IS,IH,0.05,452.2,1566.8,2500.4,90
cth0,male,7,187.96,NOT,AA,0.16,630,1280,2459.3,114.3
cth0,male,7,187.96,AVAILABLE,EY,0.06,513.1,1436,2191.2,97.8
cth0,male,7,187.96,BOOKS,UH,0.1,481.3,1041.2,2257.1,114.1
cth0,male,7,187.96,BARB'S,AA,0.08,602.3,1112.7,1719.6,118.8
cth0,male,7,187.96,GOLD,OW,0.13,462.8,783.7,2723.1,109.1
cth0,male,7,187.96,BRACELET,EY,0.04,408,1778,2432.3,134.3
cth0,male,7,187.96,GRADUATION,EY,0.04,431.1,1674.8,2333.8,120.5
cth0,male,7,187.96,PRESENT,EH,0.03,506.6,1345.4,2588.6,90.6
cth0,male,7,187.96,THEY,EY,0.07,415.6,1738.7,2367.6,101.2
cth0,male,7,187.96,ASSUME,UW,0.09,412.3,1337.9,2433.3,134.8
cth0,male,7,187.96,NO,OW,0.14,492.3,969.4,2563.6,114.8
cth0,male,7,187.96,BURGLAR,ER,0.12,453.5,1212,1643.4,112.1
cth0,male,7,187.96,EVER,EH,0.07,585.9,1449.5,2245.4,105.6
cth0,male,7,187.96,ENTER,EH,0.08,463.9,1703.5,2565.5,104.4
cth0,male,7,187.96,HERE,IH,0.07,465.5,1630.7,1910.6,94.3
dcm0,male,7,180.34,SHE,IY,0.1,434.7,2127.3,2734,119
dcm0,male,7,180.34,HAD,AE,0.09,563.5,1739.7,2359.7,101.2
dcm0,male,7,180.34,YOUR,UH,0.05,359.9,1731.6,2138.9,89.5
dcm0,male,7,180.34,DARK,AA,0.1,629.8,1182.6,1954,89.6
dcm0,male,7,180.34,SUIT,UW,0.09,366.7,1777.2,2367.9,89.5
dcm0,male,7,180.34,IN,IH,0.06,481.3,1910.5,2478.7,78.4
dcm0,male,7,180.34,GREASY,IY,0.09,328.5,2061.8,2515.1,86.8
dcm0,male,7,180.34,WASH,AA,0.1,643,1244,2232.4,79.3
dcm0,male,7,180.34,WATER,AO,0.13,650.4,1088.3,2209.2,78
dcm0,male,7,180.34,ALL,AO,0.09,675.7,1023.7,2384.1,74.6
dcm0,male,7,180.34,YEAR,IH,0.03,433.9,1739.2,2152.3,71.5
dcm0,male,7,180.34,DON'T,OW,0.12,727.6,2005.6,2514.6,97.1
dcm0,male,7,180.34,ASK,AE,0.11,724.7,1664.6,2364.8,99.5
dcm0,male,7,180.34,ME,IY,0.13,393.9,2188.4,2767.8,99.5
dcm0,male,7,180.34,CARRY,AE,0.04,514.2,1669.8,2026.2,86.3
dcm0,male,7,180.34,RAG,AE,0.18,689.7,1644.2,2282.9,89.3
dcm0,male,7,180.34,THAT,AE,0.31,752.4,1636,2501.5,75
dcm0,male,7,180.34,CLOSER,OW,0.08,468.8,962,2520.8,117.6
dcm0,male,7,180.34,STILL,IH,0.12,451,1732.5,2444.2,93.3
dcm0,male,7,180.34,REGULAR,EH,0.04,487.8,1787,2214.7,97.6
dcm0,male,7,180.34,BARRICADES,AE,0.07,538.5,1550,1980.1,92.8
dcm0,male,7,180.34,BARBED,AA,0.11,589.3,1119.5,1821.3,86.8
dcm0,male,7,180.34,HUNG,AH,0.05,693.9,1350.8,2253.9,85.1
dcm0,male,7,180.34,ON,AA,0.09,684.1,1234.4,2335.7,78.3
dcm0,male,7,180.34,TIMBER,IH,0.06,593.9,1696.9,2282.1,90.6
dcm0,male,7,180.34,SUPPORTS,AO,0.16,474.4,815.1,1974.6,82.3
dcm0,male,7,180.34,WITH,IH,0.03,554,1439,2523.5,93.5
dcm0,male,7,180.34,ANY,EH,0.06,580.1,1856.3,2494.8,119
dcm0,male,7,180.34,LUCK,AH,0.11,659.4,1351.1,2371.3,118
dcm0,male,7,180.34,AT,AE,0.03,557.8,1548.6,2317.1,95.5
dcm0,male,7,180.34,ALL,AO,0.18,658.8,1042.7,2417.6,81.8
dcm0,male,7,180.34,HE,IY,0.07,282.9,2218.2,2683.9,104.7
dcm0,male,7,180.34,COULD,UH,0.03,376.2,1880.2,2528.1,88.9
dcm0,male,7,180.34,EASILY,IY,0.12,334.8,2106.6,2651.3,104.5
dcm0,male,7,180.34,ARE,AA,0.05,600,1387.5,1877.6,0
dcm0,male,7,180.34,YOU,UW,0.06,410.3,1522,2135.5,94.5
dcm0,male,7,180.34,UNDERWRITING,AH,0.11,667.5,1441.2,2372.2,95.5
dcm0,male,7,180.34,EXPENSIVE,EH,0.08,598.6,1672.5,2403.2,85.8
dcm0,male,7,180.34,TEAM,IY,0.11,397.6,2200.5,2696.7,84
dcm0,male,7,180.34,TRIPS,IH,0.09,468.9,1588.8,2310.8,90.3
dcm0,male,7,180.34,HE,IY,0.11,304.8,2165.1,2877.6,111
dcm0,male,7,180.34,ATE,EY,0.11,401.2,2098,2628.3,87.1
dcm0,male,7,180.34,FOUR,AO,0.13,490.5,957.8,1767.9,95.5
dcm0,male,7,180.34,EXTRA,EH,0.07,533.4,1685.2,2214.2,89.5
dcm0,male,7,180.34,EGGS,EH,0.17,543.7,1766.2,2338.3,88.3
dcm0,male,7,180.34,BREAKFAST,EH,0.07,586.3,1595.1,2133.9,82.6
dcm0,male,7,180.34,MOST,OW,0.09,573.3,949.8,2673.5,103.7
dcm0,male,7,180.34,RECENT,IY,0.07,325.3,2012.2,2640.6,100
dcm0,male,7,180.34,GEOLOGICAL,AA,0.12,630.5,1331.9,2391.4,88.7
dcm0,male,7,180.34,SURVEY,ER,0.13,441.2,1337.5,1755.8,85.8
dcm0,male,7,180.34,ACTIVITY,IH,0.1,440,1719.3,2427.1,83.6
dcm0,male,7,180.34,HOOD,UH,0.08,464.2,1535.6,2311.8,119.6
dcm0,male,7,180.34,JEEP,IY,0.13,325.5,2017.7,2702.5,98.1
dcm0,male,7,180.34,STEAMING,IY,0.11,455.8,2117.9,2770.3,94.4
dcm0,male,7,180.34,IN,IH,0.07,504.1,1866.3,2624.7,75.8
dcm0,male,7,180.34,THE,AH,0.03,742.3,1243.3,2644,70.4
dcm0,male,7,180.34,HOT,AA,0.15,748,1158.9,2427.1,80
dcm0,male,7,180.34,SUN,AH,0.16,685.7,1424.5,2066.8,80.6
dcm0,male,7,180.34,STIMULATING,IH,0.04,445.5,1575.9,2205,115.7
dcm0,male,7,180.34,DISCUSSIONS,AH,0.12,584.4,1490.9,2255,91
dcm0,male,7,180.34,KEEP,IY,0.1,372.9,2110,2530.1,79.1
dcm0,male,7,180.34,STUDENTS',UW,0.09,382.4,1719.2,2129,92.5
dcm0,male,7,180.34,ATTENTION,EH,0.1,624,1892.8,2678.5,86.8
dcm0,male,7,180.34,DROP,AA,0.06,567,1161.5,2241.1,91.6
dcm0,male,7,180.34,NOTICES,OW,0.14,557.8,964.2,2530.1,94
dcm0,male,7,180.34,IN,IH,0.05,521.9,1714.5,2399.8,81.5
dcm0,male,7,180.34,ANY,EH,0.08,599.7,1884.2,2701.7,81.1
dcm0,male,7,180.34,SUGGESTION,EH,0.07,527.4,1737.5,2582.8,77.1
dcm0,male,7,180.34,BOX,AA,0.17,710.9,1105.4,2402.9,69.3
ded0,male,7,177.8,SHE,IY,0.12,296.5,2210.4,2803.8,130.4
ded0,male,7,177.8,HAD,AE,0.19,738.9,1700.6,2375.5,153.5
ded0,male,7,177.8,YOUR,UH,0.06,409.2,1285.8,1750.4,130.6
ded0,male,7,177.8,DARK,AA,0.13,639.7,1155.7,1949.2,130.7
ded0,male,7,177.8,SUIT,UW,0.17,426,1606.6,2298.5,136.7
ded0,male,7,177.8,IN,IH,0.08,504.3,2068.3,2518.8,278.2
ded0,male,7,177.8,GREASY,IY,0.08,275.4,2181,2478.1,141.1
ded0,male,7,177.8,WASH,AA,0.21,652.4,1050.6,2414.5,128.4
ded0,male,7,177.8,WATER,AO,0.14,638.2,1076.9,2296.1,111.1
ded0,male,7,177.8,ALL,AO,0.17,571.1,848.2,2762.2,123.7
ded0,male,7,177.8,YEAR,IH,0.05,396.2,1555.7,1838.9,121.2
ded0,male,7,177.8,DON'T,OW,0.15,570.6,804.5,2563,133.1
ded0,male,7,177.8,ASK,AE,0.17,725.2,1595.8,2256.7,133.2
ded0,male,7,177.8,ME,IY,0.12,304.8,2235.9,2694.5,129.5
ded0,male,7,177.8,CARRY,AE,0.04,517.2,1489.5,1796,128.1
ded0,male,7,177.8,AN,AE,0.03,503.1,1769.3,2408,118.8
ded0,male,7,177.8,RAG,AE,0.09,537.2,1856.8,2453.5,122.5
ded0,male,7,177.8,THAT,AE,0.2,690.8,1544.9,2328.6,90.9
ded0,male,7,177.8,HE,IY,0.19,293.1,2251.9,2820.8,142.9
ded0,male,7,177.8,HAS,AE,0.08,614.2,1448.6,2366.6,132.1
ded0,male,7,177.8,ALSO,AO,0.12,626.3,994.1,2478.2,129
ded0,male,7,177.8,EXTRAORDINARY,AO,0.07,469.2,945.1,1581.3,131.9
ded0,male,7,177.8,CONSCIENCE,AA,0.15,601,1161.1,2033,127.7
ded0,male,7,177.8,TO,UW,0.1,366.8,1568.9,2241.9,123.4
ded0,male,7,177.8,KAYO,OW,0.17,528.9,977.4,2485.3,150
ded0,male,7,177.8,HIM,IH,0.12,600,1745.2,2440.6,131.3
ded0,male,7,177.8,AND,AE,0.12,492.9,1776.4,2490.6,123.6
ded0,male,7,177.8,MAYBE,EY,0.14,412.9,2131,2657.6,140.8
ded0,male,7,177.8,OR,AO,0.08,589.3,1132.2,1891,87.3
ded0,male,7,177.8,MAYBE,EY,0.1,436.7,2121.5,2475.8,131.4
ded0,male,7,177.8,NOT,AA,0.15,684.1,1294.3,2234,117.6
ded0,male,7,177.8,KILL,IH,0.05,456.7,1576,2415.8,127.7
ded0,male,7,177.8,THUS,AH,0.1,572.4,1379.5,2475,127.7
ded0,male,7,177.8,THERE,EH,0.08,504.2,1465.3,2010.8,121.7
ded0,male,7,177.8,CLEARER,IH,0.04,464,1454.9,1989,143
ded0,male,7,177.8,DIVISION,IH,0.05,404.6,1773.1,2600.9,132.3
ded0,male,7,177.8,OF,AH,0.07,540.2,1218.9,2392.7,0
ded0,male,7,177.8,AUTHORITY,AO,0.16,462.1,807.5,2037.7,129
ded0,male,7,177.8,ADMINISTRATIVE,IH,0.05,380.1,1611.5,2461.7,129.4
ded0,male,7,177.8,AND,AE,0.08,571.6,1690.2,2480.9,257.9
ded0,male,7,177.8,LEGISLATIVE,EH,0.06,484,1690,2570.5,121.2
ded0,male,7,177.8,ALMOST,AO,0.1,655.4,1012.7,2673.7,140
ded0,male,7,177.8,ALL,AO,0.17,601.3,860.1,2738.3,136.4
ded0,male,7,177.8,COLLEGES,AA,0.07,663.8,999,2741.2,0
ded0,male,7,177.8,ARE,AA,0.08,637.5,1087.1,2162.7,104.4
ded0,male,7,177.8,COEDUCATIONAL,EY,0.1,358,2041.5,2568,113.3
ded0,male,7,177.8,ARE,AA,0.23,639.4,1053.8,2332.3,107.1
ded0,male,7,177.8,HOLIDAY,AA,0.03,633.8,937.5,2890.4,129.7
ded0,male,7,177.8,APRONS,EY,0.17,430.1,2263.9,2581.1,142.7
ded0,male,7,177.8,AVAILABLE,EY,0.09,434.9,1895,2445,129.1
ded0,male,7,177.8,TO,UW,0.11,405.6,1114.8,2418.7,139.5
ded0,male,7,177.8,US,AH,0.11,493.7,1335.8,2458.1,139.5
ded0,male,7,177.8,ASSUME,UW,0.13,424.9,1505.3,2493.1,150
ded0,male,7,177.8,DAMAGE,AE,0.17,568.1,1950.2,2588.9,134
ded0,male,7,177.8,THIS,IH,0.09,385.5,1808.2,2512,125.6
ded0,male,7,177.8,SHIP'S,IH,0.06,416.4,1467.2,2243.7,127.1
ded0,male,7,177.8,HULL,AH,0.05,527.7,837.5,2777.1,137.9
ded0,male,7,177.8,IGNORED,AO,0.13,584.2,966.3,1904.1,130.3
ded0,male,7,177.8,SPURIOUS,UH,0.07,408.6,1393,1728,132.7
ded0,male,7,177.8,DATA,EY,0.15,409.8,1897.3,2493.9,133.5
ded0,male,7,177.8,IN,IH,0.07,545.1,1904.8,2536.3,105.5
ded0,male,7,177.8,DRAWING,AO,0.15,678.8,1074.4,2716.4,123.7
ded0,male,7,177.8,GRAPH,AE,0.19,695.2,1436,2327.6,116.5
ded0,male,7,177.8,THE,AH,0.05,489.6,1401.7,2480.1,115
ded0,male,7,177.8,THINKER,IH,0.03,554,1905.5,2619.4,143.7
ded0,male,7,177.8,IS,IH,0.08,400.2,1651.3,2591.5,131.9
ded0,male,7,177.8,FAMOUS,EY,0.16,519.2,2148.4,2585.2,129.8
ded0,male,7,177.8,SCULPTURE,AH,0.05,477.5,858.2,2490.8,126.3
dks0,male,7,195.58,SHE,IY,0.07,333.7,2057.5,2606.3,167.9
dks0,male,7,195.58,HAD,AE,0.09,528.2,1717.7,2433.4,155.9
dks0,male,7,195.58,YOUR,UH,0.05,390.2,1506.5,1723.5,133
dks0,male,7,195.58,DARK,AA,0.11,567.5,1076.4,1900.5,136.5
dks0,male,7,195.58,SUIT,UW,0.13,376.8,1430.9,2261.6,140.1
dks0,male,7,195.58,GREASY,IY,0.04,380,1941.7,2456.8,154.1
dks0,male,7,195.58,WASH,AA,0.09,662.6,1082.7,2372.4,131.1
dks0,male,7,195.58,WATER,AO,0.17,556.6,923.5,2415,114.9
dks0,male,7,195.58,ALL,AO,0.05,582.1,947.5,2683.4,117
dks0,male,7,195.58,YEAR,IH,0.05,468.6,1522.1,1940.3,119.5
dks0,male,7,195.58,DON'T,OW,0.11,437.8,1061.6,2382.9,135.4
dks0,male,7,195.58,ASK,AE,0.15,578.8,1629.7,2444.8,133.1
dks0,male,7,195.58,ME,IY,0.09,469.7,1991.2,2456,136.6
dks0,male,7,195.58,CARRY,AE,0.03,537,1487.5,1852.9,138.3
dks0,male,7,195.58,AN,AE,0.03,524.4,1509.3,2296.1,119.3
dks0,male,7,195.58,RAG,AE,0.11,615.2,1638.2,2366.3,121.3
dks0,male,7,195.58,THAT,AE,0.17,618.9,1493.8,2424.4,110.9
dks0,male,7,195.58,THEY,EY,0.06,387,1417.9,2064.9,127.8
dks0,male,7,195.58,WERE,ER,0.06,393.1,1398.9,1568.1,119.4
dks0,male,7,195.58,CHASING,EY,0.1,419.3,1909.4,2495.7,140.9
dks0,male,7,195.58,RAIN,EY,0.12,378.6,2009.6,2472.9,121.7
dks0,male,7,195.58,NOT,AA,0.11,723.1,1218.4,2640.2,143.5
dks0,male,7,195.58,WHEN,IH,0.03,456.2,1680,2405.8,141.5
dks0,male,7,195.58,SHE'D,IY,0.08,326.4,2004.9,2410.8,144
dks0,male,7,195.58,WAITED,EY,0.07,407.7,1829.8,2457.6,135.9
dks0,male,7,195.58,SO,OW,0.13,499,829.6,2546,127.4
dks0,male,7,195.58,LONG,AO,0.15,662.8,979.3,2625.7,126.6
dks0,male,7,195.58,ALREADY,EH,0.06,483.6,1564.6,2356.8,123.3
dks0,male,7,195.58,NOT,AA,0.11,685.8,1201.2,2595.2,152.9
dks0,male,7,195.58,VERY,EH,0.03,460.2,1205,1575.6,154.7
dks0,male,7,195.58,WELL,EH,0.03,540.6,1054,2640.2,154
dks0,male,7,195.58,BEHAVED,EY,0.18,354.5,2068.8,2454.8,154
dks0,male,7,195.58,IS,IH,0.06,374,1696.4,2478.4,123.6
dks0,male,7,195.58,SHE,IY,0.12,338.7,2043,2512.5,139.5
dks0,male,7,195.58,RUN,AH,0.03,579.3,1297.4,2406.2,126.8
dks0,male,7,195.58,ON,AA,0.07,622.6,1138.4,2287.8,125.6
dks0,male,7,195.58,PLAY,EY,0.06,403.1,1555.1,2091.1,135.2
dks0,male,7,195.58,MATE,EY,0.11,411.8,1898.9,2446.3,139.6
dks0,male,7,195.58,BIOLOGISTS,AA,0.03,568.7,931.8,2958.6,142.7
dks0,male,7,195.58,USE,UW,0.14,331.2,1606.8,2245.3,139.7
dks0,male,7,195.58,RADIOACTIVE,AE,0.08,672.7,1552.9,2339.1,138.7
dks0,male,7,195.58,STUDY,AH,0.07,556.7,1461.5,2441.5,131.1
dks0,male,7,195.58,MICROORGANISMS,AO,0.13,502.4,893,1798.7,125.3
dks0,male,7,195.58,IRATE,EY,0.1,433.7,1956,2437.1,151.2
dks0,male,7,195.58,ACTOR,AE,0.21,707.3,1615,2440,142.9
dks0,male,7,195.58,STOMPED,AA,0.13,560.9,1036.5,2636.2,133.4
dks0,male,7,195.58,AWAY,EY,0.2,399.2,1957.1,2540.8,123.8
dks0,male,7,195.58,IDIOTICALLY,AA,0.12,679.2,1215.6,2496.7,125.5
dks0,male,7,195.58,BARRACUDA,UW,0.12,377.3,1371.7,2197.2,159.1
dks0,male,7,195.58,SERPENT'S,ER,0.12,414.5,1231.2,1441,140.7
dks0,male,7,195.58,FANGS,AE,0.15,754.8,1662.2,2445.9,120.5
dks0,male,7,195.58,PLEASE,IY,0.1,347.3,2075.4,2531,172.6
dks0,male,7,195.58,SING,IH,0.03,554.6,1632.2,2480.5,148
dks0,male,7,195.58,JUST,AH,0.06,506.7,1283.2,2642.4,131
dks0,male,7,195.58,CLUB,AH,0.07,563.7,1138.2,2527,124.9
dks0,male,7,195.58,THEME,IY,0.19,377.4,2170.2,2604.9,119.7
dks0,male,7,195.58,GENTLY,EH,0.08,495.8,1529.5,2608.7,147
dks0,male,7,195.58,PLACE,EY,0.09,442.2,1930.1,2443.9,144.7
dks0,male,7,195.58,JIM'S,IH,0.08,396.3,1659.4,2417.6,135.8
dks0,male,7,195.58,FOAM,OW,0.23,449.6,866.3,2742.3,142.8
dks0,male,7,195.58,SCULPTURE,AH,0.04,548.3,922.9,2764.9,142.2
dks0,male,7,195.58,IN,IH,0.1,428,1707.3,2449.2,142.7
dks0,male,7,195.58,BOX,AA,0.17,713.9,1156.9,2542.1,109.9
dlc1,male,7,185.42,SHE,IY,0.06,360,1978.9,2611.2,176.3
dlc1,male,7,185.42,HAD,AE,0.09,566,1744.9,2346.7,173.5
dlc1,male,7,185.42,YOUR,UH,0.05,408.3,1546.8,1937.3,130.6
dlc1,male,7,185.42,DARK,AA,0.12,659.8,1138.3,1898.9,142.8
dlc1,male,7,185.42,SUIT,UW,0.12,347.8,1599.9,2218.7,146.4
dlc1,male,7,185.42,IN,IH,0.11,497,1911.2,2372.2,244.9
dlc1,male,7,185.42,GREASY,IY,0.06,412.7,1872.2,2358.8,147.4
dlc1,male,7,185.42,WASH,AA,0.05,621.8,1190.3,2083.2,122.4
dlc1,male,7,185.42,WATER,AO,0.1,655,987.6,1985.8,117.6
dlc1,male,7,185.42,ALL,AO,0.23,675.2,965.4,2426.2,118.8
dlc1,male,7,185.42,YEAR,IH,0.06,465.6,1553.9,1932.8,109.3
dlc1,male,7,185.42,DON'T,OW,0.06,594.2,1058.7,2288.7,197
dlc1,male,7,185.42,ASK,AE,0.12,659.3,1609.4,2312.1,138.8
dlc1,male,7,185.42,ME,IY,0.04,442.2,1612.5,2269.8,127.5
dlc1,male,7,185.42,CARRY,AE,0.03,519.9,1591.4,1921,133.3
dlc1,male,7,185.42,AN,AE,0.03,616.5,1548.6,2155.7,115.8
dlc1,male,7,185.42,RAG,AE,0.11,600.7,1628.8,2205,126.1
dlc1,male,7,185.42,THAT,AE,0.15,668.5,1605.4,2183.6,132
dlc1,male,7,185.42,WORLD,ER,0.1,529.8,1030.6,2080.5,174.4
dlc1,male,7,185.42,CONSTANTLY,AA,0.12,711.3,1193.7,2108,148
dlc1,male,7,185.42,CHANGING,EY,0.1,603.9,1846.4,2238.9,137.9
dlc1,male,7,185.42,WHAT,AH,0.07,534.6,988.8,2162.3,134.8
dlc1,male,7,185.42,NEW,UW,0.07,491,1597.3,2401.2,157.9
dlc1,male,7,185.42,YESTERDAY,EH,0.06,562.9,1647.9,2344.5,150
dlc1,male,7,185.42,IS,IH,0.1,454,1679.6,2395.5,129.8
dlc1,male,7,185.42,OBSOLESCENT,EH,0.04,559.3,1396.1,2415.8,120
dlc1,male,7,185.42,TODAY,EY,0.16,556,1684.3,2279.4,106.3
dlc1,male,7,185.42,LIFTING,IH,0.06,500,1538.3,2448.6,141.2
dlc1,male,7,185.42,SKIRTS,ER,0.22,481,1397.2,1752.5,118.8
dlc1,male,7,185.42,SHE,IY,0.03,360.2,1884.1,2169,131.7
dlc1,male,7,185.42,IN,IH,0.13,596.2,1774.2,2302.3,120
dlc1,male,7,185.42,NEVER,EH,0.06,556.7,1499.4,2033.2,131.7
dlc1,male,7,185.42,RELINQUISHING,IH,0.05,627.6,1669.9,2146.2,134.9
dlc1,male,7,185.42,HER,ER,0.1,410.3,1181.8,1729.9,122.8
dlc1,male,7,185.42,GRIP,IH,0.07,479.7,1478.5,2052.1,119.6
dlc1,male,7,185.42,ON,AA,0.09,715,1113.7,2109,113.2
dlc1,male,7,185.42,ARM,AA,0.15,684.3,1060,2005.6,106.2
dlc1,male,7,185.42,YOU,UW,0.03,304.9,1880.9,2461.7,129.5
dlc1,male,7,185.42,WORRY,ER,0.1,575.1,1489.8,1896.1,180.4
dlc1,male,7,185.42,ME,IY,0.15,333.5,1908.1,2410.9,108.9
dlc1,male,7,185.42,SEVERE,IH,0.09,446.5,1684.7,2123.3,164.6
dlc1,male,7,185.42,MYOPIA,OW,0.13,583.3,939.5,2244.9,156.8
dlc1,male,7,185.42,CONTRIBUTED,IH,0.06,423,1562.5,2056.2,148.1
dlc1,male,7,185.42,RON'S,AA,0.14,708.9,1102.3,2109.3,136.4
dlc1,male,7,185.42,INFERIORITY,AO,0.09,526.3,973.7,1689.5,124.8
dlc1,male,7,185.42,COMPLEX,AA,0.11,653.2,1103.8,2076.2,116.3
dlc1,male,7,185.42,SAW,AO,0.19,693.3,1067.2,2290.5,152.3
dlc1,male,7,185.42,BROKEN,OW,0.1,487.6,850.9,2110.7,155.6
dlc1,male,7,185.42,SO,OW,0.12,472.1,1178.2,2353.1,121.2
dlc1,male,7,185.42,CHOP,AA,0.09,698.1,1100.6,2223.7,153.8
dlc1,male,7,185.42,WOOD,UH,0.04,448,1422.7,2265,113.2
dlc1,male,7,185.42,INSTEAD,EH,0.19,499.5,1629.8,2289.5,124.3
dlc1,male,7,185.42,DOLPHINS,AA,0.12,670.3,995.7,2467.7,145.1
dlc1,male,7,185.42,ARE,AA,0.05,563.2,1168.8,2031.3,144.6
dlc1,male,7,185.42,INTELLIGENT,EH,0.06,661.3,1214.7,2447,151.9
dlc1,male,7,185.42,MARINE,IY,0.12,266.8,2049,2669.3,139.8
dlc1,male,7,185.42,MAMMALS,AE,0.09,746.3,1695.1,2303.4,126.3
dlc1,male,7,185.42,WHAT,AH,0.03,489.3,1385,2259.8,203.4
dlc1,male,7,185.42,LARGE,AA,0.07,637,1086.8,1986.4,151.8
dlc1,male,7,185.42,THING,IH,0.05,464.8,1887.6,2314.9,153.8
dlc1,male,7,185.42,BOARD,AO,0.12,508.9,883.9,1959.8,118.2
dlc1,male,7,185.42,CEMENT,EH,0.11,657.4,1729.5,2363.5,164.4
dlc1,male,7,185.42,IS,IH,0.07,458.4,1597.9,2371.2,137.1
dlc1,male,7,185.42,MEASURED,EH,0.07,577.8,1720.9,2313.7,141.2
dlc1,male,7,185.42,IN,IH,0.07,563.1,1837.6,2408.7,123.6
dlc1,male,7,185.42,CUBIC,UW,0.03,415.3,1457.1,2085.2,136.7
dlc1,male,7,185.42,YARDS,AA,0.13,679.8,1163.4,1938.9,116.9
dlm0,male,7,187.96,SHE,IY,0.07,405.8,2196.2,2723.4,128.5
dlm0,male,7,187.96,HAD,AE,0.06,487.4,1872,2543.8,124.2
dlm0,male,7,187.96,YOUR,UH,0.05,425.4,1530.9,1960.8,127.2
dlm0,male,7,187.96,DARK,AA,0.07,648.9,1242.6,1711.9,120
dlm0,male,7,187.96,SUIT,UW,0.08,349.9,1699.6,2456.1,130.9
dlm0,male,7,187.96,GREASY,IY,0.06,366.2,2054.5,2636.8,117.3
dlm0,male,7,187.96,WASH,AA,0.04,641.6,1375.1,1855.9,94.2
dlm0,male,7,187.96,WATER,AO,0.08,634,1141,2213.3,0
dlm0,male,7,187.96,ALL,AO,0.1,587.6,1030.7,2262.6,110.2
dlm0,male,7,187.96,YEAR,IH,0.07,442,1671.7,1859.2,93.3
dlm0,male,7,187.96,DON'T,OW,0.08,553.8,1217.8,2756.4,128.7
dlm0,male,7,187.96,ASK,AE,0.1,592.4,1619.8,2683.2,141.5
dlm0,male,7,187.96,ME,IY,0.05,509.2,1833.2,2594.1,119.9
dlm0,male,7,187.96,CARRY,AE,0.03,466.2,1614.7,1837,65.2
